Client;VolumeCred;VolumeCred_CA;TransactionsCred;TransactionsCred_CA;VolumeDeb;VolumeDeb_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDebCashless_Card;TransactionsDeb_PaymentOrder
1015;136.9325;136.6378571;3;2;1938.455357;1938.455357;0;672.6860714;1261.626429;31;31;0;11;19
509;1235.326071;1235.326071;4;4;904.5267857;904.5267857;53.57142857;102.0982143;338.7142857;27;27;3;8;13
31;1224.863571;1056.094286;6;2;2816.695714;2697.481429;57.14285714;1320.296429;843.8278571;46;41;1;22;13
1266;1348.016429;1348.016429;4;4;1030.318214;1030.318214;178.5714286;157.2857143;689.8182143;15;15;1;4;8
1257;867.86;867.86;3;3;343.3407143;343.3407143;200;67.61785714;75.72285714;18;18;6;9;3
1035;923.1692857;922.0932143;4;3;342.6785714;342.6785714;178.5714286;0;159.5;7;7;1;0;5
984;98717.675;98717.675;8;8;44782.18607;44782.18607;23571.42857;515.4360714;20428.21429;63;63;9;22;23
204;349.2710714;349.2710714;2;2;397.25;397.25;357.1428571;0;38.57142857;6;6;2;0;1
1223;858.2603571;858.2603571;4;4;760.6035714;760.6035714;478.5714286;241.6392857;36.46428571;19;19;4;11;2
403;681.6439286;681.6439286;8;8;686.4660714;686.4660714;250;114.5903571;321.1428571;22;22;8;9;4
496;7413.826786;7413.826786;4;4;8994.598929;8994.598929;4513.758929;224.9771429;4243.577143;63;63;17;15;13
1216;916.4667857;883.4660714;3;2;981.4278571;976.7492857;178.5714286;221.4957143;355.3214286;47;45;1;30;10
76;792.6785714;659.2928571;7;2;1587.809643;1559.736071;285.7142857;39.42857143;0;16;9;2;1;0
884;203.2207143;202.7010714;8;7;1030.396429;827.6982143;0;0;822.9285714;22;16;0;0;14
292;1971.430357;1971.430357;3;3;2370.030357;2370.030357;32.14285714;150.1375;2187.75;13;13;1;7;5
358;0.003214286;0.003214286;1;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
1294;2710.374286;2025.514286;18;14;2680.313929;2096.942857;1321.428571;47.51142857;39.28571429;22;13;3;2;2
458;11.78642857;11.78642857;2;2;32.14285714;32.14285714;32.14285714;0;0;2;2;2;0;0
408;12768.30821;12662.98714;30;27;16528.66643;16528.66643;714.2857143;3335.426071;12473.27607;54;54;2;19;31
687;2610.36;2610.36;5;5;1199.0325;1199.0325;22.55714286;180.3271429;988.5357143;20;20;1;8;9
624;46.52142857;0;2;0;0;0;0;0;0;0;0;0;0;0
269;648.8060714;643.7989286;3;2;1450.071429;1450.071429;107.1428571;0;268.7142857;10;10;1;0;7
16;394.7125;385.755;3;2;538.8714286;538.8714286;0;59.26428571;479.6071429;11;11;0;1;10
944;0.000357143;0.000357143;1;1;0;0;0;0;0;0;0;0;0;0
1350;806.9396429;806.9396429;2;2;1255.8275;1255.8275;392.8571429;133.3632143;725.2857143;24;24;4;12;3
289;300.0671429;298.7885714;3;2;324.8575;324.8575;178.5714286;0;143.8932143;5;5;2;0;2
196;18350.82214;1353.574286;10;4;1100.100714;1100.100714;375;95.46857143;377.9285714;21;21;1;3;14
1191;797.8167857;729.4671429;7;2;409.9132143;389.2264286;300;0;39.78571429;19;14;7;0;3
654;3035.721429;3035.721429;5;5;3102.823929;3102.823929;161.9821429;195.7985714;2370.287143;26;26;1;9;12
560;26.78607143;26.78607143;2;2;42.67857143;42.67857143;35.71428571;6.964285714;0;5;5;4;1;0
1222;405.6907143;405.6907143;5;5;438.3996429;438.3996429;71.42857143;279.8285714;83.74964286;15;15;1;7;6
885;507.9478571;507.9478571;2;2;436.5321429;436.5321429;0;61.175;364.8214286;10;10;0;2;6
304;638.2753571;553.2171429;3;2;942.1785714;925.8214286;589.2857143;102.5;0;14;12;7;1;0
1377;430.6221429;430.6221429;2;2;357.6071429;357.6071429;214.2857143;0;141.7857143;6;6;2;0;1
106;745.22;745.22;2;2;319.8928571;319.8928571;0;0;316.9642857;7;7;0;0;6
346;800.4735714;800.4735714;5;5;1951.535714;1951.535714;178.5714286;127.7857143;1641.678571;20;20;1;6;12
121;2883.950714;2502.466786;9;5;2519.906429;1147.464286;71.42857143;1372.442143;727.1428571;45;19;1;26;17
996;205.0007143;205.0007143;2;2;228.5892857;228.5892857;153.5714286;71.26785714;0;20;20;13;4;0
979;359.9739286;359.9657143;5;4;291.8928571;291.8928571;289.2857143;0;0;17;17;8;0;0
333;428.2153571;428.2153571;2;2;405.0482143;405.0482143;232.1428571;141.7982143;27.14285714;12;12;2;5;2
770;413.43;413.43;3;3;408.3214286;408.3214286;196.4285714;0;209.7142857;3;3;1;0;1
709;5259.26;5259.26;2;2;8651.025;8651.025;214.2857143;94.09642857;8337.535714;16;16;2;3;8
1564;679.6060714;519.1135714;23;18;701.6596429;506.0028571;139.2857143;122.0817857;83.92857143;41;27;6;14;1
160;1104.731071;1104.731071;3;3;708.7110714;708.7110714;0;50.13964286;657.8214286;23;23;0;7;15
187;1531.133214;1518.616071;6;4;762.4703571;762.4703571;160.7142857;140.4821429;302.9596429;24;24;3;6;10
932;0.186785714;0.010714286;2;1;124.3882143;124.3882143;0;0;121.8525;6;6;0;0;4
964;2985.016429;2234.686786;19;17;3729.8375;2234.686786;142.8571429;423.25;914.5357143;35;20;1;6;10
251;1270.847857;1141.875714;5;3;1410.682143;1410.682143;267.8571429;0;1139.432143;14;14;3;0;10
1233;928.5728571;928.5728571;2;2;839.25;839.25;828.5714286;7.142857143;0;7;7;3;1;0
1076;506.4539286;504.8667857;6;5;679.4589286;679.4589286;571.4285714;0;107.8160714;5;5;1;0;3
69;3851.019286;3851.019286;3;3;988.4967857;988.4967857;135.7142857;199.0821429;653.7003571;21;21;2;10;9
1454;0.036071429;0.036071429;1;1;73.67857143;73.67857143;0;0;72.14285714;4;4;0;0;3
746;0.007142857;0.007142857;1;1;0;0;0;0;0;0;0;0;0;0
364;948.4732143;948.4732143;4;4;1456.285714;1456.285714;707.1428571;318.75;428.9642857;10;10;4;2;3
556;1500.005714;1500.005714;6;6;1355.946429;1355.946429;35.71428571;584.4107143;732.4285714;38;38;1;29;7
980;307.1432143;307.1432143;3;3;414.4642857;414.4642857;7.142857143;19.64285714;383.8214286;10;10;1;1;6
1110;1274.316071;1274.316071;2;2;1640.553571;1640.553571;464.2857143;286.535;523.4042857;27;27;4;8;12
1284;714.2892857;714.2892857;2;2;218.8085714;218.8085714;0;14.805;0;7;7;0;5;0
1385;113.0503571;110.1010714;6;5;897.8189286;897.8189286;0;85.23321429;808.2285714;19;19;0;2;16
1387;362.1025;211.3207143;7;5;433.8557143;211.3207143;0;0;17.85714286;12;5;0;0;2
463;0.000357143;0.000357143;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
1515;180.3642857;178.5721429;5;3;35.71428571;35.71428571;0;0;35.71428571;1;1;0;0;1
620;0;0;0;0;0.893928571;0.893928571;0;0;0;1;1;0;0;0
904;0.007857143;0.007857143;1;1;654.5985714;654.5985714;235.7142857;302.9557143;113.75;14;14;1;9;3
1106;309.2864286;309.2864286;3;3;292.5357143;292.5357143;192.8571429;0;99.46428571;8;8;5;0;2
1245;3398.038571;3398.038571;7;7;2658.764286;2658.764286;1785.714286;76.69285714;793.6428571;9;9;2;1;5
477;59.03642857;59.03642857;2;2;90.25;90.25;0;0;90.25;2;2;0;0;2
143;19775.64;18347.06857;10;9;18181.79357;16753.22214;71.42857143;1309.900714;15311.78571;50;49;2;26;15
630;0.004642857;0.004642857;1;1;691.6428571;691.6428571;232.1428571;76.14285714;372.6428571;15;15;2;10;2
1274;993.5571429;993.5571429;5;5;2499.696429;2499.696429;107.1428571;82.26785714;2310.285714;11;11;1;2;8
163;25142.54036;10397.09179;6;4;15735.74607;15735.74607;535.7142857;672.8567857;205.7464286;9;9;1;2;4
1481;348.1103571;138.3178571;6;3;340.9671429;131.2210714;100;0;0;7;5;3;0;0
429;538.3939286;194.6439286;6;5;473.7539286;473.7539286;0;53.57142857;76.4325;5;5;0;1;3
783;530.9014286;530.9014286;2;2;600.9642857;600.9642857;0;0;597.5714286;6;6;0;0;5
600;1441.382143;515.5107143;17;8;1421.702143;1392.510714;214.2857143;105.925;35.71428571;21;12;2;4;1
181;377.6235714;377.6203571;7;6;13.96428571;13.96428571;0;0;11.78571429;2;2;0;0;1
1063;526.7242857;305.8575;7;3;292.7385714;284.9528571;0;0;0;7;5;0;0;0
366;37.32178571;0.000357143;2;1;0;0;0;0;0;0;0;0;0;0
1095;6996.08;6996.08;6;6;1510.025;1510.025;500;107.8107143;900.25;15;15;1;2;11
421;785.4071429;739.3632143;3;2;796.1821429;789.9678571;146.4285714;267.9678571;280.5;37;35;5;17;7
1039;375.1796429;375.1796429;4;4;332.4642857;332.4642857;71.42857143;0;257.6428571;5;5;1;0;3
736;3392.118214;3392.118214;4;4;4963.694286;4963.694286;1607.142857;1889.976429;1272.642857;48;48;5;26;13
758;775.2871429;703.0092857;4;2;988.1264286;988.1264286;475;438.8764286;71.42857143;23;23;5;13;1
411;1164.606071;1063.324643;6;2;1661.456786;1639.201786;232.1428571;304.875;484.4642857;41;36;5;12;12
1292;25.01964286;25.01964286;2;2;2178.353571;2178.353571;14.28571429;20.13928571;2142.857143;6;6;2;2;1
381;8712.447857;8712.447857;7;7;4236.802143;4236.802143;507.6785714;92.85714286;3609.263929;28;28;2;1;21
591;86.41857143;84.39678571;7;6;161.6507143;77.25392857;35.71428571;34.73214286;3.535714286;13;7;1;3;1
1431;714.2953571;714.2953571;2;2;668.4892857;668.4892857;0;0;535.7142857;5;5;0;0;1
412;1964.810357;1964.288571;3;2;941.6071429;941.6071429;0;28.61785714;909.5964286;11;11;0;4;6
1489;41.25035714;41.25035714;3;3;38.925;38.925;28.57142857;10.35357143;0;9;9;5;4;0
1100;35.71464286;35.71464286;2;2;103.5714286;103.5714286;35.71428571;44.32142857;23.53571429;6;6;1;2;3
138;182.1589286;182.1589286;2;2;123.6071429;123.6071429;0;0;121.4285714;2;2;0;0;1
952;203.8225;148.1242857;5;4;223.3928571;219.4285714;142.8571429;0;7.142857143;7;5;1;0;1
101;227.3657143;192.8510714;4;3;393.8914286;393.8914286;357.1428571;0;10.82142857;5;5;1;0;1
1281;750.0007143;750.0007143;3;3;770.6714286;770.6714286;0;0;574.8214286;11;11;0;0;8
866;2395.361786;2395.361786;5;5;2671.748929;2671.748929;696.4285714;928.2632143;804.25;70;70;12;34;15
1025;1650.426429;1607.651786;6;5;2203.4525;2203.4525;553.5714286;339.7203571;545.5714286;22;22;4;9;5
896;417.5582143;416.6371429;3;2;640.2621429;639.1785714;535.7142857;0;101.9285714;6;5;1;0;2
985;626.2435714;330.9789286;5;3;376.2435714;330.9789286;35.71428571;0;0;5;3;1;0;0
873;20647.72071;20647.72071;13;13;35196.56643;35196.56643;0;1745.137143;30069.69643;64;64;0;31;23
291;690.0385714;690.0385714;3;3;771.9642857;771.9642857;0;0;768.5714286;6;6;0;0;5
1230;1845.285;1839.472857;31;26;2988.16;2061.475714;275;754.9767857;1011.316786;86;59;6;26;20
1311;785.7232143;785.7232143;3;3;736.6464286;736.6464286;17.85714286;159.8607143;554.0714286;17;17;1;3;11
948;994.365;913.1789286;3;2;921.4285714;915.2142857;803.5714286;0;0;5;3;1;0;0
513;107.1432143;107.1432143;2;2;135.6432143;135.6432143;0;12.71428571;115.7860714;4;4;0;1;2
519;458.9703571;458.9703571;2;2;486.6496429;486.6496429;364.2857143;89.09571429;30.66107143;10;10;3;2;3
153;3553.295714;2154.031786;56;37;3820.026786;2146.888929;264.2857143;418.0132143;1398.142857;92;57;12;15;18
987;970.4392857;970.4392857;5;5;1647.15;1647.15;821.4285714;675.3642857;146.7142857;26;26;3;16;5
569;91.24428571;57.53285714;6;4;86.49428571;57.53285714;0;0;21.42857143;7;4;0;0;1
280;0.000357143;0.000357143;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
1291;2145.388214;1787.684286;7;5;2074.003571;2074.003571;642.8571429;300.4321429;57.14285714;15;15;2;7;3
1438;671.4289286;671.4289286;3;3;706.3214286;706.3214286;0;0;703.9285714;7;7;0;0;6
895;478.3503571;464.8385714;4;2;542.3214286;542.3214286;535.7142857;0;6.607142857;4;4;3;0;1
75;503.6742857;496.2525;5;2;511.2857143;511.2857143;53.57142857;188.6785714;266.5357143;13;13;1;6;5
1560;877.2325;877.2282143;6;2;4.112857143;4.107142857;0;0;0;5;1;0;0;0
946;60.20178571;0.031785714;7;1;2.357142857;0.928571429;0;0;0;4;2;0;0;0
1547;0.000714286;0.000714286;1;1;0;0;0;0;0;0;0;0;0;0
1258;682.8703571;669.5614286;16;12;1148.027143;996.7178571;428.5714286;0;554.8403571;20;15;4;0;8
478;20.075;20.075;3;3;247.5;247.5;0;0;247.5;5;5;0;0;5
727;720.1192857;719.3360714;9;7;262.8571429;262.8571429;0;0;262.6428571;9;9;0;0;8
469;1484.008929;1484.008929;5;5;1549.925;1549.925;500;0;789.9285714;13;13;1;0;7
1581;0.000357143;0.000357143;1;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
487;377.6832143;218.2678571;7;4;337.3571429;218.2678571;0;0;0;9;4;0;0;0
476;123.215;123.215;4;4;205.0914286;205.0914286;14.28571429;120.1446429;34.94678571;16;16;1;11;3
197;29178.79607;29178.26893;10;9;30910.96429;30910.96429;0;0;2241.357143;11;11;0;0;3
1416;788.9535714;655.8960714;6;4;699.8382143;409.8271429;85.71428571;290.0110714;193.4285714;35;10;6;25;2
1450;125.0010714;125.0010714;2;2;279.8857143;279.8857143;32.14285714;247.7428571;0;18;18;1;17;0
991;2136.074286;2136.074286;3;3;2172.299286;2172.299286;250;332.5492857;1584.678571;47;47;6;23;16
1278;1401.505357;1399.057857;5;4;1551.656429;1551.656429;600;265.4421429;678.1071429;25;25;2;6;14
1168;2298.922857;1974.2225;9;4;1814.268929;1474.001071;535.7142857;336.7432143;609.4535714;37;19;3;15;12
1317;1077.437143;1077.437143;6;6;743.3117857;743.3117857;178.5714286;471.5260714;89.82142857;35;35;2;29;3
229;178.6228571;178.6228571;2;2;19.82142857;19.82142857;0;0;17.85714286;2;2;0;0;1
913;14.30035714;14.30035714;2;2;1.964285714;1.964285714;0;0;0;1;1;0;0;0
450;223.5725;223.5725;4;4;474.2421429;474.2421429;142.1232143;178.3867857;152.875;15;15;8;2;1
1428;0.05;0.014285714;6;1;0.929642857;0.893928571;0;0;0;6;1;0;0;0
161;14.53285714;2.147142857;23;2;1.968571429;0;0;0;0;20;0;0;0;0
693;1581.509286;1581.509286;5;5;1457.848214;1457.848214;292.8571429;443.3125;712.5357143;65;65;10;27;21
1471;2781.927857;1763.239286;20;17;2780.513929;1763.239286;400;37.71428571;481.3721429;37;21;7;4;5
210;8900.306429;5592.935357;43;29;12011.99464;5592.935357;678.5714286;1805.7825;926.9814286;80;44;2;27;7
1069;726.7353571;726.7353571;2;2;2509.821429;2509.821429;1428.571429;0;1079.285714;10;10;2;0;5
23;559.1042857;559.0246429;4;3;945.715;945.715;107.1428571;529.3792857;309.1928571;33;33;1;26;6
1018;1703.351429;1593.966429;6;5;2107.729643;2096.1225;1332.142857;584.8446429;54.32142857;38;37;6;26;2
734;9000.198214;8470.188571;17;14;11324.37071;7752.942143;3535.714286;402.9535714;3631.952857;37;35;6;5;20
2;708.1296429;704.9357143;4;3;386.4428571;386.4428571;307.1428571;38.40714286;35.71428571;6;6;2;2;1
417;712.5778571;712.5778571;4;4;805.065;805.065;53.57142857;156.7792857;594.7142857;16;16;1;8;7
1240;5316.912857;3320.011429;30;24;4826.772857;3320.011429;375;14.28571429;861.1428571;47;26;7;1;9
462;1201.848571;851.9428571;5;3;1195.455357;847.0128571;421.4285714;0;71.85714286;10;9;3;0;3
1419;785.5635714;784.9310714;3;2;601.0714286;601.0714286;428.5714286;0;172.5;5;5;3;0;2
647;250.0028571;250.0028571;2;2;240.9571429;240.9571429;0;0;0;3;3;0;0;0
139;406.5010714;398.9021429;13;8;466.9139286;400.7628571;303.5714286;59.75535714;25.71428571;18;11;2;3;1
1081;457.6807143;457.6807143;3;3;165.7178571;165.7178571;0;0;0;3;3;0;0;0
802;3399.972143;3398.148214;6;5;6050.262857;3728.834286;250;275.7578571;3201.647857;29;28;6;9;12
710;492.6075;492.6075;6;6;487.9142857;487.9142857;432.1428571;55.77142857;0;20;20;10;10;0
1400;42.865;42.865;3;3;73.81071429;73.81071429;60.71428571;0;10.70357143;3;3;1;0;1
656;1080.741071;1074.115;3;2;968.3132143;968.3132143;0;663.4392857;301.4810714;13;13;0;8;4
611;4093.226429;2704.874286;23;17;4105.462857;2704.874286;0;165.9942857;452.6785714;36;21;0;9;3
1530;1026.163214;1026.163214;3;3;1671.967857;1671.967857;1517.857143;0;13.42857143;10;10;4;0;1
673;372.6653571;369.8314286;8;3;438.5714286;436.2142857;357.1428571;0;74.28571429;13;9;2;0;5
542;178.5732143;178.5732143;2;2;218.2417857;218.2417857;28.57142857;90.06321429;99.60714286;20;20;4;14;2
1343;3372.385714;2447.036429;27;23;3839.965;2447.036429;539.2857143;219.4335714;354.5;50;28;4;9;4
1359;0.204642857;0.002857143;2;1;202.3014286;202.3014286;32.14285714;52.58714286;117.3571429;7;7;1;4;1
1468;0.000357143;0.000357143;1;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
1125;1420.695714;1420.695714;4;4;1960.921429;1960.921429;282.1428571;175.35;1494.5;14;14;1;7;5
1057;3.785;3.721428571;3;2;0;0;0;0;0;0;0;0;0;0
427;0.004285714;0.004285714;1;1;33.30714286;33.30714286;0;32.98571429;0;5;5;0;4;0
1458;1400.993214;1332.3225;24;23;1372.930714;1363.466429;0;384.4971429;646.3928571;33;31;0;10;14
109;1721.251786;1721.251786;5;5;1979.8675;1979.8675;589.2857143;471.1089286;909.6157143;60;60;11;32;10
825;395.1435714;395.1435714;2;2;431;431;428.5714286;0;0;3;3;2;0;0
1552;500.0017857;500.0017857;2;2;493.1217857;493.1217857;0;306.3360714;183.3928571;9;9;0;4;4
1058;557.1107143;555.8367857;3;2;448.6071429;448.6071429;285.7142857;0;160.7142857;4;4;1;0;2
1491;1266.17;1265.748214;4;3;1286.707143;1286.285357;496.4285714;0;785.0778571;11;10;3;0;3
1124;392.2278571;392.2278571;3;3;693.7857143;693.7857143;535.7142857;0;158.0714286;6;6;2;0;4
893;959.5125;959.5125;9;9;1772.107143;1772.107143;0;0;1767.714286;17;17;0;0;15
61;0.000357143;0.000357143;1;1;0.892857143;0.892857143;0;0;0;1;1;0;0;0
1496;16998.31964;16282.31214;11;5;15672.70286;14746.00571;596.4285714;936.6075;13419.37036;84;22;3;60;15
1029;643.5892857;643.5892857;2;2;272.4464286;272.4464286;0;167.125;98.17857143;6;6;0;3;2
1152;164.6435714;164.6435714;3;3;151.8285714;151.8285714;17.85714286;115.4714286;16.32142857;12;12;1;9;1
1061;1785.737857;1785.737857;2;2;2933.65;2933.65;0;94.75;2371.857143;18;18;0;1;14
900;71.4325;71.4325;2;2;34.13785714;34.13785714;0;9.137857143;25;3;3;0;2;1
1242;3760.216071;3429.501786;5;4;3676.630714;3676.630714;567.8571429;668.0285714;2103.296429;33;33;6;12;12
1002;1034.885357;691.6239286;20;14;1131.756786;691.6239286;110.7142857;90.44285714;282.5357143;42;17;4;9;7
43;2230.964286;1716.591071;22;18;2242.764643;1812.185357;410.7142857;334.5978571;551.6428571;51;37;7;10;13
133;0.018928571;0.018928571;1;1;1.428571429;1.428571429;0;0;0;1;1;0;0;0
1116;1583.967857;1377.1975;22;13;1928.221429;1673.418214;428.5714286;447.1385714;467.25;61;48;5;20;16
28;926.7871429;926.7871429;2;2;979.5214286;979.5214286;0;19.2;565.3214286;9;9;0;1;6
992;168.5725;168.5725;6;6;99.96428571;99.96428571;53.57142857;46.39285714;0;2;2;1;1;0
1075;1071.445;1071.445;2;2;859.2178571;859.2178571;0;0;0;4;4;0;0;0
894;2092.991071;2031.506071;11;6;2123.822143;2119.357857;857.1428571;300.9892857;859.0114286;42;37;3;11;19
1587;150.0532143;150.0532143;3;3;3152.661071;3152.661071;71.42857143;110.8753571;2968.071429;9;9;1;2;5
1380;0.000357143;0.000357143;1;1;65.32142857;65.32142857;21.42857143;0;43.89285714;4;4;2;0;2
1013;0;0;0;0;16.25;16.25;14.28571429;0;0;2;2;1;0;0
1187;376.1435714;376.1435714;3;3;1372.777857;1372.777857;135.7142857;771.2064286;462.3571429;53;53;2;39;11
1162;585.715;585.715;5;5;375.1964286;375.1964286;228.5714286;49.30357143;93.57142857;23;23;8;9;3
1502;1280.106071;901.0057143;9;3;1340.885357;1101.535357;214.2857143;290.2785714;436.0357143;34;16;3;19;5
439;0.0175;0.0175;1;1;0.892857143;0.892857143;0;0;0;1;1;0;0;0
1008;9711.161429;9691.203214;12;10;2372.888214;2372.888214;0;0;2369.1025;11;11;0;0;9
1071;6473.740357;4871.974643;32;24;6656.546429;4871.974643;0;141.25;3043.571429;49;29;0;3;19
1479;1074.551429;1074.551429;2;2;860.3182143;860.3182143;710.7142857;148.0325;0;12;12;4;6;0
330;18693.25429;18693.25429;3;3;17948.5;17948.5;0;0;17946.42857;4;4;0;0;3
388;5014.412143;3304.287857;12;5;3428.013571;3412.389286;0;0;1447.25;25;19;0;0;13
351;0.029642857;0.029642857;2;2;92.32142857;92.32142857;0;0;0;3;3;0;0;0
344;2757.281429;610.2178571;6;4;671.8964286;671.8964286;0;409;259.3607143;21;21;0;10;9
1305;735.5803571;735.5803571;4;4;595.025;595.025;71.42857143;360.9178571;161.4285714;15;15;1;7;6
1307;1452.4725;1452.4725;4;4;1305.118214;1305.118214;517.8571429;284.8325;497.1428571;35;35;3;14;16
265;1947.878929;1947.878929;8;8;3.392857143;3.392857143;0;0;0;1;1;0;0;0
1395;527.5746429;527.5746429;2;2;420.1642857;420.1642857;307.1428571;107.0928571;0;19;19;6;8;0
410;12.18035714;0.021071429;2;1;8.928571429;8.928571429;0;0;0;1;1;0;0;0
1175;527.9296429;527.9296429;3;3;887.8178571;887.8178571;635.7142857;27.10357143;221.4285714;14;14;7;3;3
53;4412.515;4409.652143;4;3;5510.359643;5510.359643;1157.142857;1104.989286;3241.591071;68;68;8;21;34
345;2110.190714;2110.190714;4;4;2117.182143;2117.182143;28.57142857;17.82142857;1470.714286;8;8;1;1;2
317;709.0907143;709.0907143;3;3;0;0;0;0;0;0;0;0;0;0
1539;908.6907143;491.6096429;9;2;1064.293929;497.4296429;53.57142857;359.7928571;25;16;4;1;7;1
1055;7913.398571;7913.398571;5;5;1027.417857;1027.417857;428.5714286;11.67857143;213.5357143;12;12;3;1;4
1078;690.9242857;690.9242857;3;3;699.9678571;699.9678571;209.82;327.1167857;151.7857143;50;50;10;29;1
576;303.3575;214.2914286;3;2;193.6428571;188.0357143;0;0;88.57142857;6;4;0;0;2
1535;956.7982143;953.8692857;6;2;850.6514286;849.2228571;107.1428571;251.33;486.4285714;18;16;2;8;4
22;2423.411071;2423.411071;7;7;3587.078214;3587.078214;1392.682143;466.84;1273.107143;29;29;4;12;9
810;926.0989286;832.3782143;4;3;905.175;903.0678571;114.2857143;184.5321429;483.1785714;13;12;4;2;4
142;714.2857143;714.2857143;1;1;728.1071429;728.1071429;0;0;725.9285714;2;2;0;0;1
1457;0;0;0;0;3.657857143;3.657857143;0;3.657857143;0;1;1;0;1;0
806;356.0364286;356.0364286;3;3;359.1071429;359.1071429;357.1428571;0;0;3;3;2;0;0
1256;382.7128571;262.5953571;13;8;433.0478571;262.5953571;0;0;139.3928571;17;8;0;0;4
9;527.175;379.7910714;6;4;415.4607143;375.7053571;53.57142857;0;170.7142857;10;7;1;0;3
599;1161.253571;1140.317857;5;4;1777.897143;1777.897143;178.5714286;771.6507143;686.1607143;41;41;2;27;9
1206;1580.435714;1580.435714;4;4;714.2857143;714.2857143;714.2857143;0;0;3;3;3;0;0
1368;1089.722143;1089.722143;2;2;1413.231786;1413.231786;767.8571429;644.9460714;0;40;40;7;31;0
502;1108.3325;1001.699643;12;10;1366.973929;1170.954286;250;168.6907143;642.2378571;35;28;2;12;11
1511;1033.652857;874.0764286;10;5;1369.550714;1329.943571;378.5714286;24.77857143;744.9489286;27;17;4;2;9
869;3404.133571;545.7589286;5;3;873.7171429;873.7171429;89.28571429;462.7528571;320.4285714;21;21;2;12;6
271;391.6578571;242.8232143;7;5;123.8053571;123.8053571;0;0;120.4125;8;8;0;0;7
322;28.5725;28.5725;2;2;919.8214286;919.8214286;0;0;0;2;2;0;0;0
483;1000.081071;1000.081071;2;2;808.1;808.1;35.71428571;16.42857143;104.8214286;7;7;1;2;1
158;2353.784286;2353.453214;5;4;1208.428214;1208.428214;0;1208.428214;0;13;13;0;13;0
1107;0.002142857;0.002142857;1;1;12.34214286;12.34214286;0;10.37785714;0;2;2;0;1;0
1607;51.93571429;0;1;0;0;0;0;0;0;0;0;0;0;0
788;3.380357143;0.001785714;2;1;363.75;363.75;0;0;178.5714286;3;3;0;0;1
1498;0.015;0.015;1;1;182.4285714;182.4285714;178.5714286;0;0;2;2;1;0;0
192;20.7;0.023928571;3;1;0;0;0;0;0;0;0;0;0;0
394;1916.173214;1447.920357;29;24;1897.702857;1378.9975;0;349.5678571;525.1607143;53;33;0;18;9
726;1077.241429;1023.649286;19;16;1236.154643;1041.506429;178.5714286;222.2357143;578.5714286;42;28;7;10;2
1117;2741.917143;2658.028571;11;6;1344.475;1340.010714;339.2857143;333.8321429;490.25;32;27;3;7;14
4;1872.483571;1822.589643;9;4;3614.7475;3598.950357;714.2857143;526.0375;1963.165357;41;36;6;12;13
588;681.6542857;668.4217857;6;3;599.6528571;586.4271429;357.1428571;0;215.6428571;11;9;3;0;3
1122;750.825;750.825;8;8;637.0489286;637.0489286;78.57142857;302.9775;255.5;19;19;3;13;3
1531;813.4367857;813.4367857;2;2;627.2392857;627.2392857;178.5714286;45.66785714;399.6071429;14;14;1;2;10
174;1322.5;1282.800714;6;5;1251.982143;1246.339286;521.4285714;114.7035714;236.4642857;19;17;2;5;6
205;713.7528571;713.7528571;5;5;819.285;819.285;35.71428571;86.5;693.8207143;15;15;1;1;12
1210;1931.360357;1756.511429;6;4;891.8010714;891.8010714;0;526.7653571;162.7142857;11;11;0;7;1
1606;1381.865357;1325.935714;6;5;589.6632143;580.4846429;0;129.3182143;219.6428571;19;17;0;7;5
186;1918.873929;1343.863929;23;18;1884.7275;1243.863929;332.1428571;73.24285714;239.5;34;18;4;4;4
1213;2035.054643;2035.054643;11;11;1494.714286;1494.714286;1285.714286;0;204.9642857;17;17;8;0;5
77;1752.813929;1752.813929;2;2;1470.986429;1470.986429;232.1428571;743.915;492.6428571;16;16;1;10;4
1524;2526.864643;2526.864643;4;4;1461.428571;1461.428571;1142.857143;26.89285714;285.7142857;14;14;4;2;3
313;0.0025;0.0025;1;1;0;0;0;0;0;0;0;0;0;0
1613;1370.3625;1370.3625;4;4;1283.518929;1283.518929;142.8571429;144.0225;353;25;25;2;12;8
125;1754.083571;892.7896429;13;6;2070.089286;1764.592857;392.8571429;300.1392857;521.9464286;28;17;1;8;13
1302;16.9525;0.011785714;3;1;1470.810357;1113.6675;0;238.6703571;822.1071429;9;8;0;4;2
1550;1110.636429;673.0503571;15;13;917.5292857;673.0503571;17.85714286;0;215.9642857;25;13;1;0;9
968;410.7310714;410.7310714;2;2;292.1617857;292.1617857;53.57142857;183.0725;10.01785714;26;26;2;20;1
1487;1115.878214;1115.878214;3;3;643.8928571;643.8928571;250;0;391.5;9;9;2;0;6
1406;35.71428571;35.71428571;1;1;35.71428571;35.71428571;0;0;35.71428571;1;1;0;0;1
1092;0.001071429;0.001071429;1;1;0;0;0;0;0;0;0;0;0;0
