,Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Age,Tenure,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,credit-debit,Sex__F,Sex__M
136,143,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,853.2671429,0.0,66,18,1.0,0.0,1.0,5.416428571,0.0,2.410714286,19775.64,18347.06857,10.0,9.0,18181.79357,16753.22214,71.42857143,1309.900714,15311.78571,50.0,49.0,2.0,26.0,15.0,1593.8464299999978,1,0
139,147,1,0.0,0.0,0.0,0.0,0.0,125.5625,0.0,0.0,0.0,0.0,0.0,25,176,0.0,0.0,1.0,0.0,0.0,15.61321429,542.9378571,542.9378571,4.0,4.0,205.7142857,205.7142857,17.85714286,2.142857143,185.7142857,6.0,6.0,1.0,1.0,4.0,337.22357139999997,0,1
140,148,1,0.0,3.0,0.0,0.0,0.0,132.0985714,0.0,5560.714286,0.0,0.0,0.0,45,42,1.0,0.0,0.0,4.234464286,0.0,0.0,6043.837857,6043.837857,6.0,6.0,2378.608929,2378.608929,0.0,0.0,2366.0375,23.0,23.0,0.0,0.0,21.0,3665.2289280000005,0,1
141,149,1,0.0,0.0,0.0,0.0,0.0,574.6835714,0.0,0.0,0.0,0.0,0.0,54,18,0.0,0.0,0.0,0.0,0.0,0.0,635.215,635.215,2.0,2.0,629.1071429,629.1071429,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.107857100000047,0,1
148,156,1,1.0,1.0,0.0,0.0,0.0,417.8764286,6458.979286,9760.005357,0.0,0.0,0.0,54,95,0.0,0.0,1.0,0.0,0.0,16.31785714,1830.454643,1826.049286,7.0,5.0,4655.535714,4655.535714,0.0,0.0,1012.678571,8.0,8.0,0.0,0.0,6.0,-2825.0810709999996,0,1
149,157,1,0.0,0.0,0.0,0.0,0.0,3970.271786,0.0,0.0,0.0,0.0,0.0,25,151,0.0,0.0,0.0,0.0,0.0,0.0,1023.934286,1023.934286,3.0,3.0,1076.535714,1076.535714,357.1428571,157.8035714,343.3214286,18.0,18.0,2.0,6.0,7.0,-52.601428000000055,0,1
150,159,1,0.0,0.0,0.0,0.0,0.0,1577.568214,0.0,0.0,0.0,0.0,0.0,33,152,0.0,0.0,1.0,0.0,0.0,9.940357143,714.3042857,714.3042857,3.0,3.0,3124.072143,3124.072143,178.5714286,65.37857143,2329.525714,15.0,15.0,1.0,1.0,10.0,-2409.7678573,0,1
151,160,1,0.0,0.0,0.0,0.0,0.0,3314.279643,0.0,0.0,0.0,0.0,0.0,41,181,0.0,0.0,1.0,0.0,0.0,17.0475,1104.731071,1104.731071,3.0,3.0,708.7110714,708.7110714,0.0,50.13964286,657.8214286,23.0,23.0,0.0,7.0,15.0,396.0199995999999,1,0
153,162,1,0.0,0.0,0.0,0.0,0.0,1.964642857,0.0,0.0,0.0,0.0,0.0,51,123,0.0,0.0,0.0,0.0,0.0,0.0,500.0378571,500.0378571,2.0,2.0,380.7857143,380.7857143,178.5714286,0.0,202.2142857,6.0,6.0,3.0,0.0,3.0,119.2521428,1,0
154,163,1,1.0,2.0,0.0,0.0,0.0,1304.829643,3096.087143,1687.600357,0.0,0.0,0.0,60,51,0.0,0.0,0.0,0.0,0.0,0.0,25142.54036,10397.09179,6.0,4.0,15735.74607,15735.74607,535.7142857,672.8567857,205.7464286,9.0,9.0,1.0,2.0,4.0,9406.79429,1,0
158,167,1,0.0,0.0,0.0,0.0,0.0,3446.811429,0.0,0.0,0.0,0.0,0.0,73,92,1.0,0.0,0.0,1.703214286,0.0,0.0,232.8639286,232.8639286,3.0,3.0,170.625,170.625,42.85714286,90.73214286,37.03571429,15.0,15.0,3.0,8.0,4.0,62.23892860000001,0,1
162,171,1,0.0,0.0,0.0,0.0,0.0,4112.732857,0.0,0.0,0.0,0.0,0.0,22,151,1.0,1.0,0.0,6.762142857,9.0,0.0,854.5785714,854.5785714,3.0,3.0,967.6146429,967.6146429,435.7142857,347.7575,178.1428571,59.0,59.0,12.0,27.0,9.0,-113.03607150000005,1,0
163,172,1,3.0,0.0,0.0,1.0,0.0,0.041428571,4191.274286,0.0,0.0,28.97142857,0.0,56,188,0.0,0.0,0.0,0.0,0.0,0.0,109.9739286,107.1467857,6.0,2.0,18.0,16.57142857,0.0,0.0,15.85714286,5.0,3.0,0.0,0.0,2.0,91.9739286,1,0
164,173,1,0.0,0.0,0.0,0.0,0.0,3913.798214,0.0,0.0,0.0,0.0,0.0,23,150,0.0,0.0,0.0,0.0,0.0,0.0,0.021071429,0.021071429,1.0,1.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.943214285,0,1
168,177,1,0.0,0.0,0.0,0.0,0.0,3515.777143,0.0,0.0,0.0,0.0,0.0,22,71,0.0,0.0,0.0,0.0,0.0,0.0,540.5871429,540.5871429,2.0,2.0,180.9642857,180.9642857,0.0,0.0,178.5714286,3.0,3.0,0.0,0.0,2.0,359.6228572,1,0
169,178,1,1.0,0.0,0.0,0.0,0.0,86.61035714,0.110357143,0.0,0.0,0.0,0.0,20,46,1.0,0.0,0.0,1.581428571,0.0,0.0,9.494285714,0.065357143,2.0,1.0,1414.714286,1414.714286,0.0,0.0,1414.714286,4.0,4.0,0.0,0.0,4.0,-1405.220000286,0,1
170,179,1,0.0,0.0,0.0,0.0,0.0,11.68464286,0.0,0.0,0.0,0.0,0.0,20,109,0.0,0.0,1.0,0.0,0.0,14.13857143,1322.144643,1322.144643,5.0,5.0,642.6071429,642.6071429,89.28571429,10.32142857,539.6071429,9.0,9.0,2.0,2.0,4.0,679.5375001000001,1,0
172,181,1,1.0,0.0,0.0,0.0,0.0,549.2064286,36.61321429,0.0,0.0,0.0,0.0,71,0,0.0,0.0,1.0,0.0,0.0,12.94357143,377.6235714,377.6203571,7.0,6.0,13.96428571,13.96428571,0.0,0.0,11.78571429,2.0,2.0,0.0,0.0,1.0,363.65928569,0,1
173,182,1,0.0,0.0,0.0,0.0,0.0,443.9885714,0.0,0.0,0.0,0.0,0.0,64,187,1.0,0.0,0.0,5.793928571,0.0,0.0,606.54,606.54,7.0,7.0,962.6625,962.6625,225.0,578.8057143,158.8567857,43.0,43.0,8.0,32.0,3.0,-356.12250000000006,0,1
175,184,1,0.0,0.0,0.0,0.0,0.0,160.9032143,0.0,0.0,0.0,0.0,0.0,30,115,0.0,1.0,0.0,0.0,5.785714286,0.0,0.009642857,0.009642857,1.0,1.0,131.8742857,131.8742857,0.0,129.3432143,0.0,4.0,4.0,0.0,2.0,0.0,-131.864642843,1,0
176,185,1,0.0,0.0,0.0,0.0,0.0,5733.328214,0.0,0.0,0.0,0.0,0.0,24,95,1.0,0.0,0.0,1.545357143,0.0,0.0,620.8582143,620.8582143,3.0,3.0,435.8285714,435.8285714,0.0,73.47142857,358.9642857,9.0,9.0,0.0,3.0,5.0,185.0296429,0,1
177,186,1,0.0,0.0,1.0,0.0,1.0,981.5882143,0.0,0.0,0.0,0.0,8742.690357,40,26,0.0,0.0,0.0,0.0,0.0,0.0,1918.873929,1343.863929,23.0,18.0,1884.7275,1243.863929,332.1428571,73.24285714,239.5,34.0,18.0,4.0,4.0,4.0,34.146429000000126,0,1
178,187,1,1.0,25.0,0.0,0.0,0.0,923.9675,456.4010714,0.0,0.0,0.0,0.0,55,164,1.0,0.0,1.0,2.701071429,0.0,15.75,1531.133214,1518.616071,6.0,4.0,762.4703571,762.4703571,160.7142857,140.4821429,302.9596429,24.0,24.0,3.0,6.0,10.0,768.6628569,0,1
180,190,1,1.0,0.0,1.0,0.0,0.0,3732.89,6177.329643,0.0,157.9267857,0.0,0.0,50,62,0.0,0.0,0.0,0.0,0.0,0.0,357.7289286,357.1482143,3.0,2.0,249.9607143,249.9607143,0.0,48.60357143,198.9642857,5.0,5.0,0.0,2.0,2.0,107.76821430000001,0,1
181,191,1,0.0,0.0,0.0,0.0,0.0,1047.586071,0.0,0.0,0.0,0.0,0.0,59,150,0.0,0.0,0.0,0.0,0.0,0.0,998.6810714,998.6810714,4.0,4.0,995.4103571,995.4103571,114.2857143,83.94678571,790.035,19.0,19.0,6.0,5.0,4.0,3.270714299999895,0,1
182,192,1,2.0,4.0,0.0,0.0,0.0,5.295357143,12783.565,367.8571429,0.0,0.0,0.0,61,57,0.0,0.0,1.0,0.0,0.0,6.857142857,20.7,0.023928571,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,1,0
183,193,1,1.0,0.0,0.0,0.0,0.0,142.9532143,106.1528571,0.0,0.0,0.0,0.0,64,181,0.0,0.0,0.0,0.0,0.0,0.0,902.4964286,898.5803571,6.0,5.0,1474.714286,1474.714286,0.0,0.0,1472.214286,6.0,6.0,0.0,0.0,5.0,-572.2178574,1,0
184,194,1,0.0,0.0,0.0,0.0,0.0,239.0639286,0.0,0.0,0.0,0.0,0.0,27,2,0.0,1.0,0.0,0.0,5.407142857,0.0,58.93071429,58.93071429,3.0,3.0,342.7071429,342.7071429,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,-283.77642861000004,0,1
185,195,1,0.0,0.0,0.0,0.0,0.0,5826.981429,0.0,0.0,0.0,0.0,0.0,65,162,0.0,0.0,0.0,0.0,0.0,0.0,3350.016071,3350.016071,8.0,8.0,4292.571429,4292.571429,0.0,53.5,4232.285714,18.0,18.0,0.0,1.0,15.0,-942.5553579999996,0,1
188,198,1,0.0,3.0,0.0,0.0,0.0,3991.991429,0.0,0.0,0.0,0.0,0.0,54,5,0.0,0.0,0.0,0.0,0.0,0.0,377.0432143,377.0432143,2.0,2.0,393.8071429,393.8071429,178.5714286,29.12857143,183.6071429,11.0,11.0,1.0,3.0,6.0,-16.763928599999986,1,0
192,202,1,0.0,0.0,1.0,1.0,0.0,42.95142857,0.0,0.0,0.0,254.9896429,0.0,61,150,0.0,0.0,0.0,0.0,0.0,0.0,1190.065,1125.106786,9.0,4.0,1577.052857,1336.653571,0.0,235.8992857,966.9642857,18.0,12.0,0.0,2.0,6.0,-386.98785699999985,1,0
193,203,1,0.0,0.0,0.0,0.0,0.0,10.77285714,0.0,0.0,0.0,0.0,0.0,57,181,1.0,1.0,1.0,0.641607143,16.94535714,5.714285714,503.5746429,503.5746429,2.0,2.0,556.3928571,556.3928571,553.5714286,0.0,0.0,11.0,11.0,6.0,0.0,0.0,-52.8182142,1,0
194,204,1,0.0,0.0,0.0,0.0,0.0,0.682142857,0.0,0.0,0.0,0.0,0.0,41,12,0.0,0.0,0.0,0.0,0.0,0.0,349.2710714,349.2710714,2.0,2.0,397.25,397.25,357.1428571,0.0,38.57142857,6.0,6.0,2.0,0.0,1.0,-47.97892860000002,1,0
195,205,1,0.0,0.0,1.0,0.0,0.0,3234.503214,0.0,0.0,29.37607143,0.0,0.0,19,9,0.0,0.0,0.0,0.0,0.0,0.0,713.7528571,713.7528571,5.0,5.0,819.285,819.285,35.71428571,86.5,693.8207143,15.0,15.0,1.0,1.0,12.0,-105.53214289999994,0,1
198,208,1,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,40,183,0.0,0.0,1.0,0.0,0.0,5.801785714,0.0,0.0,0.0,0.0,0.892857143,0.892857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.892857143,1,0
199,209,1,0.0,0.0,0.0,0.0,0.0,6833.382857,0.0,0.0,0.0,0.0,0.0,70,16,1.0,0.0,0.0,0.260714286,0.0,0.0,178.5725,178.5725,2.0,2.0,175.2142857,175.2142857,0.0,0.0,172.8214286,3.0,3.0,0.0,0.0,2.0,3.358214299999986,0,1
200,210,1,1.0,7.0,1.0,1.0,1.0,60226.14179,2501.696786,0.0,0.0,494.0885714,1193.524643,55,120,0.0,0.0,0.0,0.0,0.0,0.0,8900.306429,5592.935357,43.0,29.0,12011.99464,5592.935357,678.5714286,1805.7825,926.9814286,80.0,44.0,2.0,27.0,7.0,-3111.6882110000006,0,1
202,212,1,0.0,0.0,1.0,0.0,0.0,226.8142857,0.0,0.0,386.6507143,0.0,0.0,23,68,0.0,0.0,0.0,0.0,0.0,0.0,370.5467857,370.5467857,2.0,2.0,260.0125,260.0125,214.2857143,25.47678571,17.85714286,8.0,8.0,3.0,2.0,1.0,110.5342857,1,0
203,213,1,0.0,0.0,0.0,0.0,0.0,2462.121786,0.0,0.0,0.0,0.0,0.0,47,151,0.0,0.0,1.0,0.0,0.0,19.10714286,403.2525,403.2525,3.0,3.0,388.8928571,388.8928571,64.28571429,0.0,324.6071429,2.0,2.0,1.0,0.0,1.0,14.359642899999983,1,0
205,215,1,0.0,0.0,0.0,0.0,0.0,12891.62679,0.0,0.0,0.0,0.0,0.0,32,94,0.0,0.0,1.0,0.0,0.0,12.51178571,601.3675,601.3675,3.0,3.0,645.6785714,645.6785714,250.0,14.25,378.8214286,9.0,9.0,1.0,1.0,6.0,-44.31107140000006,0,1
207,218,1,0.0,0.0,1.0,0.0,1.0,121.6953571,0.0,0.0,0.0,0.0,1280.531429,40,26,0.0,0.0,0.0,0.0,0.0,0.0,1950.901786,1373.158571,17.0,14.0,2083.9275,1363.697857,485.7142857,39.0,216.8571429,27.0,14.0,4.0,2.0,2.0,-133.02571399999988,0,1
208,219,1,1.0,27.0,0.0,0.0,0.0,1400.168929,389883.8307,15095.64929,0.0,0.0,0.0,70,50,0.0,1.0,0.0,0.0,4.286785714,0.0,33213.0075,8192.971071,6.0,3.0,40102.30929,40102.30929,0.0,0.0,25498.30929,17.0,17.0,0.0,0.0,9.0,-6889.301789999998,0,1
209,220,1,0.0,0.0,1.0,0.0,1.0,252.3603571,0.0,0.0,0.0,0.0,293.5996429,51,29,0.0,0.0,0.0,0.0,0.0,0.0,476.4721429,455.4321429,4.0,3.0,324.25,319.2142857,0.0,0.0,275.6785714,9.0,7.0,0.0,0.0,5.0,152.2221429,1,0
210,221,1,0.0,0.0,0.0,1.0,0.0,1442.284643,0.0,0.0,0.0,0.0,0.0,42,186,0.0,0.0,1.0,0.0,0.0,7.243214286,358.5721429,357.1432143,8.0,5.0,416.1035714,414.675,10.71428571,0.0,252.1428571,12.0,10.0,1.0,0.0,6.0,-57.531428500000004,0,1
211,222,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,68,1.0,0.0,1.0,8.917321429,0.0,2.107142857,879.9689286,879.9689286,3.0,3.0,815.0714286,815.0714286,0.0,28.39285714,757.1428571,14.0,14.0,0.0,1.0,10.0,64.89750000000004,1,0
218,230,1,0.0,0.0,1.0,0.0,0.0,74934.95607,0.0,0.0,0.0,0.0,0.0,40,271,0.0,1.0,0.0,0.0,1.964285714,0.0,5155.043214,3491.461429,26.0,22.0,5331.315714,3480.247143,0.0,113.1082143,1267.071429,41.0,22.0,0.0,2.0,12.0,-176.27250000000004,0,1
222,234,1,0.0,0.0,1.0,0.0,0.0,856.3446429,0.0,0.0,418.7875,0.0,0.0,54,150,0.0,1.0,0.0,0.0,0.214285714,0.0,1695.435357,1287.684643,6.0,4.0,1576.862143,1170.893571,357.1428571,0.0,406.0,9.0,7.0,1.0,0.0,4.0,118.57321400000001,1,0
224,236,1,0.0,0.0,0.0,0.0,0.0,561.1032143,0.0,0.0,0.0,0.0,0.0,37,168,0.0,1.0,1.0,0.0,4.821428571,32.13285714,433.3582143,433.3582143,3.0,3.0,512.7392857,512.7392857,450.0,35.34642857,21.42857143,25.0,25.0,11.0,3.0,1.0,-79.3810714,1,0
226,238,1,0.0,0.0,0.0,0.0,0.0,563.4078571,0.0,0.0,0.0,0.0,0.0,24,256,0.0,0.0,0.0,0.0,0.0,0.0,412.4685714,412.4685714,3.0,3.0,491.2964286,491.2964286,214.2857143,26.71071429,68.42857143,12.0,12.0,2.0,2.0,5.0,-78.82785720000004,0,1
229,241,1,0.0,0.0,0.0,0.0,0.0,170.8567857,0.0,0.0,0.0,0.0,0.0,30,12,0.0,0.0,1.0,0.0,0.0,23.71428571,285.7592857,285.7592857,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.7592857,1,0
230,242,1,0.0,0.0,0.0,0.0,0.0,708.8621429,0.0,0.0,0.0,0.0,0.0,45,146,0.0,0.0,0.0,0.0,0.0,0.0,0.016428571,0.016428571,1.0,1.0,205.7857143,205.7857143,0.0,0.0,173.6071429,3.0,3.0,0.0,0.0,1.0,-205.769285729,1,0
232,244,1,0.0,0.0,0.0,0.0,0.0,5.642857143,0.0,0.0,0.0,0.0,0.0,41,162,1.0,0.0,0.0,9.155357143,0.0,0.0,270.3592857,270.3592857,3.0,3.0,402.5571429,402.5571429,0.0,104.95,292.6071429,14.0,14.0,0.0,5.0,7.0,-132.1978572,0,1
233,245,1,0.0,0.0,0.0,0.0,0.0,284.3885714,0.0,0.0,0.0,0.0,0.0,26,183,0.0,0.0,1.0,0.0,0.0,5.685357143,519.7157143,519.7157143,3.0,3.0,963.2392857,963.2392857,857.1428571,103.9178571,0.0,14.0,14.0,3.0,9.0,0.0,-443.52357140000004,0,1
235,247,1,1.0,0.0,0.0,1.0,0.0,689.3110714,351.8667857,0.0,0.0,0.0,0.0,55,172,0.0,0.0,0.0,0.0,0.0,0.0,4184.068929,2380.510714,11.0,5.0,1233.107143,1230.75,571.4285714,246.1071429,410.5714286,22.0,18.0,4.0,3.0,8.0,2950.961786,1,0
236,248,1,0.0,0.0,0.0,0.0,0.0,776.5903571,0.0,0.0,0.0,0.0,0.0,27,127,0.0,1.0,0.0,0.0,10.60821429,0.0,325.0192857,325.0192857,3.0,3.0,253.1239286,253.1239286,132.1428571,72.995,47.98607143,14.0,14.0,4.0,9.0,1.0,71.89535710000001,1,0
237,249,1,1.0,0.0,0.0,0.0,0.0,42.99535714,1733.5775,0.0,0.0,0.0,0.0,25,196,0.0,0.0,1.0,0.0,0.0,11.75,2428.688571,2428.688571,2.0,2.0,1797.155357,1797.155357,192.8571429,563.2467857,1041.051429,22.0,22.0,3.0,10.0,9.0,631.533214,1,0
238,250,1,0.0,0.0,0.0,0.0,0.0,536.9514286,0.0,0.0,0.0,0.0,0.0,31,42,0.0,0.0,0.0,0.0,0.0,0.0,3460.529286,3460.529286,5.0,5.0,2245.562857,2245.562857,635.1446429,1043.137143,0.0,24.0,24.0,2.0,17.0,0.0,1214.966429,1,0
239,251,1,1.0,0.0,0.0,0.0,0.0,0.0,6432.6,0.0,0.0,0.0,0.0,67,8,0.0,0.0,0.0,0.0,0.0,0.0,1270.847857,1141.875714,5.0,3.0,1410.682143,1410.682143,267.8571429,0.0,1139.432143,14.0,14.0,3.0,0.0,10.0,-139.83428600000002,1,0
240,252,1,1.0,0.0,0.0,0.0,0.0,130.7335714,8247.858214,0.0,0.0,0.0,0.0,45,79,0.0,1.0,0.0,0.0,5.638571429,0.0,398.1464286,0.033214286,5.0,1.0,969.7142857,969.7142857,0.0,775.0714286,190.6071429,5.0,5.0,0.0,1.0,3.0,-571.5678571000001,0,1
241,253,1,0.0,0.0,1.0,1.0,0.0,64.68964286,0.0,0.0,0.0,779.2857143,0.0,37,13,0.0,0.0,0.0,0.0,0.0,0.0,1437.008929,1434.618929,7.0,3.0,1656.785714,1654.428571,0.0,0.0,535.8571429,14.0,10.0,0.0,0.0,5.0,-219.77678500000002,0,1
242,254,1,0.0,0.0,1.0,0.0,0.0,1049.062143,0.0,0.0,0.0,0.0,0.0,34,55,0.0,0.0,0.0,0.0,0.0,0.0,153.5717857,153.5717857,2.0,2.0,148.7357143,148.7357143,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.83607139999998,1,0
244,256,1,0.0,0.0,1.0,0.0,0.0,572.1632143,0.0,0.0,0.0,0.0,0.0,29,93,0.0,0.0,0.0,0.0,0.0,0.0,1492.993929,1443.505,4.0,2.0,612.2060714,612.2060714,107.1428571,262.3528571,0.0,14.0,14.0,2.0,7.0,0.0,880.7878575999999,1,0
247,259,1,1.0,10.0,0.0,0.0,0.0,3260.116429,15882.94607,7542.775,0.0,0.0,0.0,30,21,0.0,0.0,0.0,0.0,0.0,0.0,794.5407143,788.6039286,4.0,2.0,60.57142857,60.57142857,0.0,0.0,60.57142857,2.0,2.0,0.0,0.0,2.0,733.96928573,0,1
250,262,1,0.0,0.0,0.0,0.0,0.0,2614.333571,0.0,0.0,0.0,0.0,0.0,38,72,0.0,0.0,0.0,0.0,0.0,0.0,973.71,973.71,2.0,2.0,506.8321429,506.8321429,35.71428571,46.54642857,417.4285714,13.0,13.0,1.0,1.0,10.0,466.8778571,1,0
252,264,1,0.0,0.0,0.0,0.0,0.0,4483.517143,0.0,0.0,0.0,0.0,0.0,48,109,0.0,0.0,0.0,0.0,0.0,0.0,1071.526786,1071.526786,2.0,2.0,1324.642857,1324.642857,250.0,0.0,1071.428571,4.0,4.0,1.0,0.0,1.0,-253.11607100000015,1,0
256,268,1,0.0,11.0,0.0,0.0,0.0,9317.071786,0.0,35232.29536,0.0,0.0,0.0,66,39,0.0,0.0,0.0,0.0,0.0,0.0,656.4314286,656.4314286,4.0,4.0,661.9642857,661.9642857,428.5714286,0.0,231.0,4.0,4.0,1.0,0.0,2.0,-5.532857100000001,0,1
257,269,1,1.0,0.0,1.0,0.0,0.0,611.0925,11325.13179,0.0,984.7853571,0.0,0.0,39,61,0.0,0.0,1.0,0.0,0.0,12.54785714,648.8060714,643.7989286,3.0,2.0,1450.071429,1450.071429,107.1428571,0.0,268.7142857,10.0,10.0,1.0,0.0,7.0,-801.2653576000001,1,0
259,271,1,2.0,1.0,0.0,0.0,0.0,0.001428571,3822.741786,4394.670714,0.0,0.0,0.0,24,70,0.0,1.0,1.0,0.0,3.573928571,6.642857143,391.6578571,242.8232143,7.0,5.0,123.8053571,123.8053571,0.0,0.0,120.4125,8.0,8.0,0.0,0.0,7.0,267.8525,0,1
260,272,1,0.0,0.0,0.0,0.0,0.0,716.3985714,0.0,0.0,0.0,0.0,0.0,61,103,0.0,0.0,1.0,0.0,0.0,13.46964286,316.4653571,316.4653571,2.0,2.0,322.5,322.5,178.5714286,0.0,141.5357143,5.0,5.0,2.0,0.0,2.0,-6.034642899999994,0,1
263,275,1,0.0,0.0,0.0,0.0,0.0,5221.425714,0.0,0.0,0.0,0.0,0.0,73,2,0.0,1.0,0.0,0.0,6.428571429,0.0,592.0360714,592.0360714,5.0,5.0,611.9285714,611.9285714,182.1428571,0.0,417.4285714,13.0,13.0,5.0,0.0,2.0,-19.89250000000004,0,1
265,277,1,0.0,0.0,1.0,0.0,0.0,423.3692857,0.0,0.0,0.0,0.0,0.0,26,61,0.0,1.0,0.0,0.0,2.429642857,0.0,55.11642857,45.41535714,5.0,4.0,90.83071429,45.41535714,32.14285714,0.0,3.571428571,8.0,4.0,2.0,0.0,1.0,-35.71428572000001,1,0
266,278,2,0.0,0.0,0.0,0.0,0.0,272.3232143,0.0,0.0,0.0,0.0,0.0,36,56,1.0,0.0,0.0,6.188392857,0.0,0.0,267.8614286,267.8614286,3.0,3.0,344.25,344.25,0.0,0.0,240.6785714,4.0,4.0,0.0,0.0,3.0,-76.38857139999999,0,1
267,279,3,0.0,0.0,1.0,0.0,0.0,937.21,0.0,0.0,0.0,0.0,0.0,22,135,0.0,0.0,1.0,0.0,0.0,4.214285714,0.003571429,0.003571429,1.0,1.0,199.9285714,199.9285714,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,-199.924999971,0,1
268,280,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,234,0.0,0.0,0.0,0.0,0.0,0.0,0.000357143,0.000357143,1.0,1.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.963928571,0,1
269,281,1,0.0,1.0,0.0,0.0,0.0,355.7167857,0.0,26801.155,0.0,0.0,0.0,30,140,0.0,0.0,0.0,0.0,0.0,0.0,2708.711071,2708.711071,2.0,2.0,1388.214286,1361.928571,771.4285714,230.1785714,385.2857143,11.0,10.0,4.0,3.0,2.0,1320.4967850000003,0,1
270,282,1,1.0,0.0,1.0,0.0,0.0,750.2471429,6746.3125,0.0,0.0,0.0,0.0,50,152,0.0,1.0,0.0,0.0,7.356785714,0.0,389.1582143,384.7546429,4.0,2.0,393.5357143,393.5357143,71.42857143,0.0,319.0714286,7.0,7.0,1.0,0.0,5.0,-4.377499999999998,0,1
272,284,1,0.0,0.0,0.0,0.0,0.0,2505.563571,0.0,0.0,0.0,0.0,0.0,66,23,0.0,1.0,1.0,0.0,0.893214286,14.98821429,1650.641786,1650.641786,2.0,2.0,1661.7675,1661.7675,175.0,547.9825,597.5714286,20.0,20.0,1.0,9.0,7.0,-11.125714000000016,0,1
273,285,1,0.0,0.0,0.0,0.0,0.0,89.44571429,0.0,0.0,0.0,0.0,0.0,76,249,0.0,1.0,0.0,0.0,5.642857143,0.0,388.6432143,388.6432143,2.0,2.0,395.1428571,395.1428571,382.1428571,7.107142857,0.0,6.0,6.0,2.0,1.0,0.0,-6.499642800000004,1,0
274,287,1,0.0,0.0,0.0,0.0,0.0,1681.391786,0.0,0.0,0.0,0.0,0.0,32,104,1.0,0.0,0.0,18.48678571,0.0,0.0,541.4475,541.4475,5.0,5.0,471.8478571,471.8478571,0.0,173.4546429,296.9646429,24.0,24.0,0.0,20.0,3.0,69.59964289999999,0,1
275,288,1,0.0,0.0,0.0,0.0,0.0,3661.958214,0.0,0.0,0.0,0.0,0.0,32,151,0.0,0.0,0.0,0.0,0.0,0.0,645.2521429,645.2521429,2.0,2.0,729.575,729.575,242.8571429,135.075,348.9285714,16.0,16.0,4.0,4.0,5.0,-84.32285710000008,1,0
277,290,1,0.0,0.0,0.0,0.0,0.0,132.9814286,0.0,0.0,0.0,0.0,0.0,66,24,0.0,0.0,0.0,0.0,0.0,0.0,1723.189643,1723.189643,9.0,9.0,4068.572857,4068.572857,164.2857143,108.7157143,3791.535714,28.0,28.0,1.0,12.0,14.0,-2345.3832140000004,1,0
278,291,2,0.0,0.0,0.0,0.0,0.0,805.28,0.0,0.0,0.0,0.0,0.0,72,12,0.0,1.0,0.0,0.0,6.607142857,0.0,690.0385714,690.0385714,3.0,3.0,771.9642857,771.9642857,0.0,0.0,768.5714286,6.0,6.0,0.0,0.0,5.0,-81.92571429999998,1,0
279,292,1,0.0,0.0,0.0,0.0,0.0,1602.518214,0.0,0.0,0.0,0.0,0.0,36,5,1.0,0.0,0.0,0.64125,0.0,0.0,1971.430357,1971.430357,3.0,3.0,2370.030357,2370.030357,32.14285714,150.1375,2187.75,13.0,13.0,1.0,7.0,5.0,-398.60000000000014,0,1
281,294,1,1.0,13.0,0.0,0.0,0.0,13.18178571,18834.435,0.0,0.0,0.0,0.0,54,101,1.0,0.0,0.0,10.09875,0.0,0.0,1268.748929,1264.469643,4.0,3.0,1161.321429,1161.321429,535.7142857,0.0,623.3214286,7.0,7.0,1.0,0.0,5.0,107.42750000000001,1,0
282,295,2,0.0,0.0,0.0,0.0,0.0,2414.488214,0.0,0.0,0.0,0.0,0.0,46,38,0.0,0.0,0.0,0.0,0.0,0.0,772.4007143,772.4007143,2.0,2.0,1095.429286,1095.429286,1071.428571,0.0,21.82214286,4.0,4.0,2.0,0.0,1.0,-323.02857170000004,0,1
